"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gse1",0.00163305574090775,0.129150628773963,0.385,0.275,1,"EPO_nonresponsive","Gse1"
"Sh2b3",0.00164393386145455,0.160248135284025,0.183,0.111,1,"EPO_nonresponsive","Sh2b3"
"Adssl1",0.00164578808873326,0.135305511787888,0.324,0.216,1,"EPO_nonresponsive","Adssl1"
"Cd44",0.00165075733047296,0.139734237678587,0.542,0.423,1,"EPO_nonresponsive","Cd44"
"Tox4",0.00167506070651767,0.125992163947874,0.235,0.141,1,"EPO_nonresponsive","Tox4"
"Utrn",0.00167524961388049,0.130900113232446,0.179,0.105,1,"EPO_nonresponsive","Utrn"
"Tuba1a",0.0016882102695623,0.143247721021822,0.303,0.203,1,"EPO_nonresponsive","Tuba1a"
"Ppp1r13b",0.00169495193481116,0.127554274215561,0.205,0.118,1,"EPO_nonresponsive","Ppp1r13b"
"Tomm70a",0.00169612130731225,0.120899339779715,0.428,0.311,1,"EPO_nonresponsive","Tomm70a"
"Casp6",0.00170850217086316,0.127489634953536,0.15,0.085,1,"EPO_nonresponsive","Casp6"
"Selt",0.00171801944464875,0.10913328753736,0.585,0.466,1,"EPO_nonresponsive","Selt"
"Ccnt1",0.00173774076619723,0.142535490039775,0.263,0.17,1,"EPO_nonresponsive","Ccnt1"
"Asph",0.001792848053783,0.151218487075709,0.256,0.164,1,"EPO_nonresponsive","Asph"
"Rmnd5a",0.00180057336915097,0.128373294949865,0.19,0.108,1,"EPO_nonresponsive","Rmnd5a"
"Fam120a",0.0018150622981761,0.146825332303898,0.373,0.266,1,"EPO_nonresponsive","Fam120a"
"Slc38a1",0.00181853992280675,0.147191003795237,0.43,0.321,1,"EPO_nonresponsive","Slc38a1"
"Abca2",0.00182448090471306,0.132985110393889,0.231,0.141,1,"EPO_nonresponsive","Abca2"
"Jund",0.00184729956815687,0.170785824512019,0.309,0.216,1,"EPO_nonresponsive","Jund"
"Eif4g2",0.00186981082796941,0.135137334159825,0.821,0.767,1,"EPO_nonresponsive","Eif4g2"
"Cct8",0.00187561085937033,0.134460177666942,0.686,0.59,1,"EPO_nonresponsive","Cct8"
"Btaf1",0.00189436478703423,0.113107236858226,0.131,0.062,1,"EPO_nonresponsive","Btaf1"
"Zc3h7b",0.00189953973714361,0.121521645949287,0.195,0.105,1,"EPO_nonresponsive","Zc3h7b"
"Gpi1",0.00191040487708838,0.110585054395768,0.809,0.718,1,"EPO_nonresponsive","Gpi1"
"Fbxw11",0.00193390870804263,0.113377902084457,0.156,0.082,1,"EPO_nonresponsive","Fbxw11"
"Dguok",0.00197466751485875,0.14119297997605,0.514,0.403,1,"EPO_nonresponsive","Dguok"
"Bri3",0.00197518825452956,0.14115041928085,0.782,0.702,1,"EPO_nonresponsive","Bri3"
"Atrx",0.00197987760716775,0.183830448592386,0.57,0.475,1,"EPO_nonresponsive","Atrx"
"Zfand5",0.0019848699540013,0.124506938775657,0.684,0.57,1,"EPO_nonresponsive","Zfand5"
"Wbp1l",0.00198711326012603,0.169328054584327,0.459,0.367,1,"EPO_nonresponsive","Wbp1l"
"Ddx54",0.00199086427817731,0.140799309122411,0.272,0.177,1,"EPO_nonresponsive","Ddx54"
"Selk",0.00203846358295019,0.151306049535764,0.902,0.879,1,"EPO_nonresponsive","Selk"
"Baz1a",0.00205131843947374,0.133607114556395,0.308,0.203,1,"EPO_nonresponsive","Baz1a"
"Dag1",0.00209091316094011,0.1059607554852,0.165,0.082,1,"EPO_nonresponsive","Dag1"
"Nr3c1",0.00209909049450141,0.151908284527223,0.298,0.21,1,"EPO_nonresponsive","Nr3c1"
"Ikzf1",0.00210778606155699,0.109163349296342,0.383,0.262,1,"EPO_nonresponsive","Ikzf1"
"Arhgap1",0.00211351727393966,0.120316279289585,0.193,0.111,1,"EPO_nonresponsive","Arhgap1"
"Pdia3",0.0021476826951708,0.145825814588151,0.699,0.633,1,"EPO_nonresponsive","Pdia3"
"Birc2",0.00217848756626993,0.14454946302134,0.211,0.128,1,"EPO_nonresponsive","Birc2"
"Gng11",0.0021871249122013,0.142025538631116,0.661,0.564,1,"EPO_nonresponsive","Gng11"
"P2rx4",0.00218720438990737,0.150614109746477,0.223,0.131,1,"EPO_nonresponsive","P2rx4"
"Ddx3y",0.00220277536339999,0.124348005301357,0.282,0.187,1,"EPO_nonresponsive","Ddx3y"
"B3gat3",0.00222008550323572,0.118639040298201,0.17,0.098,1,"EPO_nonresponsive","B3gat3"
"Hsdl2",0.00222264188259761,0.138604296288858,0.166,0.092,1,"EPO_nonresponsive","Hsdl2"
"Rnf146",0.00223493930313636,0.146320380766257,0.266,0.18,1,"EPO_nonresponsive","Rnf146"
"Fxr2",0.00225860899827327,0.116716108267631,0.143,0.079,1,"EPO_nonresponsive","Fxr2"
"Far1",0.00228457296083522,0.141233796233774,0.228,0.144,1,"EPO_nonresponsive","Far1"
"Gle1",0.00229706794744547,0.123878253191876,0.371,0.259,1,"EPO_nonresponsive","Gle1"
"Top2b",0.00230560448170162,0.149564407104752,0.385,0.282,1,"EPO_nonresponsive","Top2b"
"Slmap",0.0023074551938436,0.114271273777281,0.206,0.118,1,"EPO_nonresponsive","Slmap"
"Snrnp200",0.0023184189131389,0.11395422910713,0.191,0.108,1,"EPO_nonresponsive","Snrnp200"
"Cat",0.00233283321981287,0.137459339145948,0.37,0.269,1,"EPO_nonresponsive","Cat"
"Plxnc1",0.00233578108922287,0.12588678150364,0.228,0.134,1,"EPO_nonresponsive","Plxnc1"
"Pou2f2",0.00233944498369162,0.177019441852744,0.154,0.095,1,"EPO_nonresponsive","Pou2f2"
"Uqcrc1",0.00236180001645731,0.119740916814982,0.569,0.456,1,"EPO_nonresponsive","Uqcrc1"
"Drap1",0.00236601398635094,0.143511019971466,0.594,0.502,1,"EPO_nonresponsive","Drap1"
"Leprotl1",0.00236920781438996,0.127332535683506,0.52,0.403,1,"EPO_nonresponsive","Leprotl1"
"Arhgap31",0.00238773479136488,0.115461177024574,0.145,0.069,1,"EPO_nonresponsive","Arhgap31"
"Fam63b",0.00240563081241767,0.128452465808663,0.176,0.102,1,"EPO_nonresponsive","Fam63b"
"Rap2a",0.00242131318854173,0.119068405895693,0.135,0.069,1,"EPO_nonresponsive","Rap2a"
"Jkamp",0.00246399869144193,0.132030181508984,0.187,0.115,1,"EPO_nonresponsive","Jkamp"
"Zzef1",0.00246519217005592,0.125862235589504,0.157,0.089,1,"EPO_nonresponsive","Zzef1"
"Taf1",0.00248574530364426,0.109357021669836,0.237,0.144,1,"EPO_nonresponsive","Taf1"
"Nfix",0.00249110152433212,0.155803489224752,0.4,0.295,1,"EPO_nonresponsive","Nfix"
"Abcd3",0.00250486281769176,0.10558599442539,0.154,0.082,1,"EPO_nonresponsive","Abcd3"
"Ube2z",0.00250713003010403,0.119674506036794,0.148,0.082,1,"EPO_nonresponsive","Ube2z"
"Smap2",0.0025082164229849,0.106186519940007,0.341,0.216,1,"EPO_nonresponsive","Smap2"
"Lyz2",0.00251091519694511,0.218884503352779,0.625,0.531,1,"EPO_nonresponsive","Lyz2"
"Cav2",0.00252440522707835,0.11010448248922,0.137,0.066,1,"EPO_nonresponsive","Cav2"
"Lrrfip1",0.00254994800956876,0.166921059020886,0.523,0.426,1,"EPO_nonresponsive","Lrrfip1"
"Kat2a",0.00257854358160426,0.124654566076192,0.273,0.174,1,"EPO_nonresponsive","Kat2a"
"Rxrb",0.00258586658377651,0.1201778714371,0.258,0.161,1,"EPO_nonresponsive","Rxrb"
"Plekha2",0.00259928917862646,0.142942699546269,0.328,0.233,1,"EPO_nonresponsive","Plekha2"
"Fbxl18",0.00261809318024258,0.116107766527253,0.147,0.079,1,"EPO_nonresponsive","Fbxl18"
"Abcf2",0.00262427429123973,0.113551956750862,0.247,0.154,1,"EPO_nonresponsive","Abcf2"
"Rnf169",0.00262576342069272,0.0916282674180514,0.103,0.043,1,"EPO_nonresponsive","Rnf169"
"Lst1",0.00263621477093745,0.161022434930648,0.584,0.479,1,"EPO_nonresponsive","Lst1"
"Flna",0.00264296662653163,0.161731528963983,0.314,0.223,1,"EPO_nonresponsive","Flna"
"Hsd17b11",0.00265868485322719,0.119600568344049,0.114,0.059,1,"EPO_nonresponsive","Hsd17b11"
"Mfsd6",0.00266795445971074,0.142254281839096,0.177,0.108,1,"EPO_nonresponsive","Mfsd6"
"Idh1",0.00267496270135104,0.124776804627001,0.12,0.066,1,"EPO_nonresponsive","Idh1"
"Ptms",0.00268447097068368,0.138138505383962,0.482,0.377,1,"EPO_nonresponsive","Ptms"
"Zc3h13",0.00268847619102298,0.155916643941162,0.291,0.21,1,"EPO_nonresponsive","Zc3h13"
"Setd7",0.00269286983424605,0.123791665047131,0.23,0.138,1,"EPO_nonresponsive","Setd7"
"Map3k11",0.00271273336127557,0.120797623842579,0.151,0.085,1,"EPO_nonresponsive","Map3k11"
"Ttc3",0.00273749058863837,0.162073417834646,0.482,0.384,1,"EPO_nonresponsive","Ttc3"
"Rnf19b",0.00274909074141225,0.10973182505325,0.103,0.049,1,"EPO_nonresponsive","Rnf19b"
"Wdr13",0.00280385332200977,0.101774199996953,0.131,0.062,1,"EPO_nonresponsive","Wdr13"
"Mlec",0.00281637832316033,0.131902766330121,0.665,0.574,1,"EPO_nonresponsive","Mlec"
"Arih1",0.0028192253668497,0.151988771502754,0.284,0.197,1,"EPO_nonresponsive","Arih1"
"Fam134a",0.00291022487435273,0.150700462346134,0.344,0.256,1,"EPO_nonresponsive","Fam134a"
"Eif3a",0.00291184417471849,0.133334620593642,0.692,0.626,1,"EPO_nonresponsive","Eif3a"
"Dhcr24",0.00291244941831661,0.139929631435514,0.334,0.236,1,"EPO_nonresponsive","Dhcr24"
"Eif3d",0.00291722699347066,0.137764697011068,0.498,0.39,1,"EPO_nonresponsive","Eif3d"
"Trim47",0.00295085620996486,0.173265901030391,0.373,0.275,1,"EPO_nonresponsive","Trim47"
"Cbll1",0.00298156848926739,0.121864771484088,0.186,0.111,1,"EPO_nonresponsive","Cbll1"
"Oasl2",0.00299558247031539,0.11608919121789,0.127,0.062,1,"EPO_nonresponsive","Oasl2"
"Synrg",0.00301073524653436,0.145362878397418,0.29,0.203,1,"EPO_nonresponsive","Synrg"
"Dtnbp1",0.00301471967754429,0.127253612631933,0.423,0.311,1,"EPO_nonresponsive","Dtnbp1"
"Atxn2",0.00301555081309463,0.123639424464577,0.143,0.079,1,"EPO_nonresponsive","Atxn2"
"Ankhd1",0.00302339781685133,0.122562734606699,0.305,0.2,1,"EPO_nonresponsive","Ankhd1"
"Hs2st1",0.00302693376784394,0.0949141536029137,0.129,0.062,1,"EPO_nonresponsive","Hs2st1"
"Sod1",0.00303993276094453,0.127851792250771,0.693,0.597,1,"EPO_nonresponsive","Sod1"
"H2-T22",0.00305173467119462,0.133407357290284,0.646,0.538,1,"EPO_nonresponsive","H2-T22"
"Foxk1",0.00309668276414469,0.093261656631988,0.101,0.046,1,"EPO_nonresponsive","Foxk1"
"Aim2",0.00310487467791496,0.130579100434045,0.11,0.059,1,"EPO_nonresponsive","Aim2"
"Atf6b",0.00311303088072347,0.102176482806693,0.163,0.085,1,"EPO_nonresponsive","Atf6b"
"Cs",0.00313667593725662,0.112785494274581,0.356,0.243,1,"EPO_nonresponsive","Cs"
"Erc1",0.00313962399100742,0.0907447903971768,0.103,0.046,1,"EPO_nonresponsive","Erc1"
"Rcbtb2",0.00315877787715185,0.118275995909853,0.479,0.37,1,"EPO_nonresponsive","Rcbtb2"
"Rasa3",0.00316970522665019,0.142061871639498,0.169,0.105,1,"EPO_nonresponsive","Rasa3"
"Art4",0.00317440632413958,0.133319294105795,0.228,0.144,1,"EPO_nonresponsive","Art4"
"Smarca5",0.00317466587241913,0.15734603181123,0.629,0.557,1,"EPO_nonresponsive","Smarca5"
"Smarcc2",0.00318017451872979,0.121482469600581,0.242,0.154,1,"EPO_nonresponsive","Smarcc2"
"Kpna4",0.00318174195123149,0.127489385238114,0.284,0.187,1,"EPO_nonresponsive","Kpna4"
"Lims1",0.00319718400085144,0.142213331451386,0.57,0.475,1,"EPO_nonresponsive","Lims1"
"Ddx42",0.00320588943615961,0.135031526873995,0.312,0.22,1,"EPO_nonresponsive","Ddx42"
"Impad1",0.00327558967319176,0.116922813083331,0.213,0.125,1,"EPO_nonresponsive","Impad1"
"Cir1",0.0032839753269367,0.144903803614089,0.362,0.262,1,"EPO_nonresponsive","Cir1"
"Phf21a",0.00328640312507392,0.123925309125876,0.18,0.105,1,"EPO_nonresponsive","Phf21a"
"Mapkapk2",0.00332459888280217,0.106510735769191,0.214,0.118,1,"EPO_nonresponsive","Mapkapk2"
"Slx1b",0.00332473779524004,0.103939763862068,0.122,0.059,1,"EPO_nonresponsive","Slx1b"
"Hist1h1c",0.00334816830839759,0.187947176685391,0.203,0.131,1,"EPO_nonresponsive","Hist1h1c"
"Acin1",0.00338383333966918,0.149931368205215,0.529,0.433,1,"EPO_nonresponsive","Acin1"
"Elk4",0.00339459785528406,0.130872786634784,0.267,0.174,1,"EPO_nonresponsive","Elk4"
"Sec61a1",0.0034230225394657,0.124565037099486,0.33,0.223,1,"EPO_nonresponsive","Sec61a1"
"Itpkb",0.00342589531973035,0.117365338330219,0.14,0.075,1,"EPO_nonresponsive","Itpkb"
"Msl3l2",0.00343445826350796,0.113947463703437,0.141,0.075,1,"EPO_nonresponsive","Msl3l2"
"Ddah2",0.00343806592432882,0.149302786854755,0.202,0.128,1,"EPO_nonresponsive","Ddah2"
"Tspan14",0.00355624426050624,0.149754222784577,0.32,0.233,1,"EPO_nonresponsive","Tspan14"
"Gon4l",0.00356036044835944,0.123251718930644,0.278,0.177,1,"EPO_nonresponsive","Gon4l"
"Crebzf",0.00362647851383171,0.112189021946176,0.148,0.075,1,"EPO_nonresponsive","Crebzf"
"Rasa1",0.00365304730772049,0.115735609574359,0.263,0.17,1,"EPO_nonresponsive","Rasa1"
"Gabarapl1",0.00365422434091315,0.157448029838519,0.645,0.557,1,"EPO_nonresponsive","Gabarapl1"
"Sp140",0.00367943876853597,0.0986522106494127,0.19,0.105,1,"EPO_nonresponsive","Sp140"
"Sp1",0.00369116108938041,0.1230911959859,0.186,0.111,1,"EPO_nonresponsive","Sp1"
"G3bp2",0.00369496079090321,0.132189180390083,0.473,0.37,1,"EPO_nonresponsive","G3bp2"
"Tango2",0.00370226816873724,0.10526219893024,0.172,0.095,1,"EPO_nonresponsive","Tango2"
"Hist1h2bc",0.00371795225597669,0.263856663389078,0.134,0.069,1,"EPO_nonresponsive","Hist1h2bc"
"Pik3cg",0.00372471262435813,0.132427437043604,0.234,0.151,1,"EPO_nonresponsive","Pik3cg"
"Tle4",0.00373132499326093,0.0938330528197142,0.114,0.052,1,"EPO_nonresponsive","Tle4"
"Ppp1r9a",0.00373264028316507,0.120330094870355,0.123,0.066,1,"EPO_nonresponsive","Ppp1r9a"
"Pnisr",0.00374120522771334,0.15075496614335,0.74,0.666,1,"EPO_nonresponsive","Pnisr"
"Trim28",0.00374791061937694,0.132949973138368,0.531,0.439,1,"EPO_nonresponsive","Trim28"
"Med12",0.00375042604334435,0.0976625124093298,0.109,0.052,1,"EPO_nonresponsive","Med12"
"Prkar2b",0.00376732868217211,0.133772110826888,0.47,0.364,1,"EPO_nonresponsive","Prkar2b"
"Gabpa",0.00377493584339938,0.107764057295459,0.107,0.052,1,"EPO_nonresponsive","Gabpa"
"March2",0.00378727986147786,0.139096861416945,0.375,0.275,1,"EPO_nonresponsive","March2"
"Alyref",0.00382628924049799,0.137316665468628,0.451,0.364,1,"EPO_nonresponsive","Alyref"
"Rgs1",0.00391204383367344,0.170657853432958,0.789,0.698,1,"EPO_nonresponsive","Rgs1"
"Add1",0.00394549512236839,0.115237539236597,0.293,0.19,1,"EPO_nonresponsive","Add1"
"Eif3b",0.0039843468149957,0.101448592559441,0.48,0.37,1,"EPO_nonresponsive","Eif3b"
"Dido1",0.00409805193547372,0.114987918320832,0.3,0.2,1,"EPO_nonresponsive","Dido1"
"Ctcf",0.00412028932553508,0.130266944239003,0.482,0.387,1,"EPO_nonresponsive","Ctcf"
"Aqr",0.00414310369472624,0.140933384017171,0.301,0.22,1,"EPO_nonresponsive","Aqr"
"F11r",0.00415862573024155,0.13699657250163,0.365,0.259,1,"EPO_nonresponsive","F11r"
"Agpat4",0.0041698647453283,0.122143413627987,0.132,0.072,1,"EPO_nonresponsive","Agpat4"
"Mvp",0.00420131056290935,0.113845196323886,0.142,0.079,1,"EPO_nonresponsive","Mvp"
"Mgat4b",0.00422190832525929,0.110459910613009,0.19,0.108,1,"EPO_nonresponsive","Mgat4b"
"U2surp",0.0042392714273934,0.103862759422363,0.569,0.462,1,"EPO_nonresponsive","U2surp"
"Tie1",0.00425572186016298,0.117791520770471,0.27,0.174,1,"EPO_nonresponsive","Tie1"
"Git2",0.0042621766810109,0.134239019070927,0.542,0.443,1,"EPO_nonresponsive","Git2"
"Ifi47",0.00429660534657849,0.122354426762919,0.201,0.125,1,"EPO_nonresponsive","Ifi47"
"Rab22a",0.00431389949417638,0.1197070562156,0.188,0.115,1,"EPO_nonresponsive","Rab22a"
"Pygo2",0.00433164105174974,0.0934192071425187,0.118,0.056,1,"EPO_nonresponsive","Pygo2"
"Zfp91",0.00438388963161325,0.119957455722576,0.441,0.334,1,"EPO_nonresponsive","Zfp91"
"Twsg1",0.00439421171320168,0.113647792337122,0.167,0.102,1,"EPO_nonresponsive","Twsg1"
"Anxa4",0.00439992240289761,0.115372486144945,0.368,0.266,1,"EPO_nonresponsive","Anxa4"
"Stk4",0.00440975257891201,0.130004839320076,0.348,0.252,1,"EPO_nonresponsive","Stk4"
"Lrrc1",0.00441847464237516,0.0980599897767742,0.112,0.056,1,"EPO_nonresponsive","Lrrc1"
"Phf14",0.0044349544770297,0.1521948769892,0.441,0.344,1,"EPO_nonresponsive","Phf14"
"Mkl1",0.0044584243307888,0.081655547233342,0.102,0.043,1,"EPO_nonresponsive","Mkl1"
"Sf3b1",0.0044975301513288,0.1404425430537,0.631,0.557,1,"EPO_nonresponsive","Sf3b1"
"Ubn1",0.00452887854937497,0.139593132110164,0.465,0.364,1,"EPO_nonresponsive","Ubn1"
"Ppp1r12c",0.00453742484895054,0.109460511417954,0.146,0.082,1,"EPO_nonresponsive","Ppp1r12c"
"Fbxl6",0.00457606247123631,0.108265935980749,0.292,0.197,1,"EPO_nonresponsive","Fbxl6"
"Mysm1",0.00458878133010712,0.140755840267271,0.234,0.154,1,"EPO_nonresponsive","Mysm1"
"Zkscan3",0.00463828198436488,0.131295208336454,0.232,0.157,1,"EPO_nonresponsive","Zkscan3"
"Ctsb",0.00467656294700886,0.141838584794229,0.409,0.315,1,"EPO_nonresponsive","Ctsb"
"Qars",0.00469509511714609,0.126058130432594,0.335,0.233,1,"EPO_nonresponsive","Qars"
"Akap9",0.00471177613262267,0.117021672671233,0.442,0.334,1,"EPO_nonresponsive","Akap9"
"Irf2",0.00479985075368069,0.146662102963428,0.462,0.364,1,"EPO_nonresponsive","Irf2"
"Wbp2",0.0049056302615636,0.147792336089447,0.421,0.334,1,"EPO_nonresponsive","Wbp2"
"Tmem68",0.00491789085863847,0.0900519298315043,0.103,0.049,1,"EPO_nonresponsive","Tmem68"
"Maf1",0.00495156343206217,0.134279358587942,0.463,0.357,1,"EPO_nonresponsive","Maf1"
"Arl8b",0.00496804464915437,0.150783311992657,0.285,0.21,1,"EPO_nonresponsive","Arl8b"
"Smu1",0.00499824213592403,0.132275416057927,0.306,0.216,1,"EPO_nonresponsive","Smu1"
"Ago1",0.00505766746557805,0.0998435213914408,0.196,0.111,1,"EPO_nonresponsive","Ago1"
"Chd1l",0.00509270715821849,0.100725374644397,0.137,0.075,1,"EPO_nonresponsive","Chd1l"
"Sptlc2",0.00514231739201121,0.103779330146109,0.214,0.131,1,"EPO_nonresponsive","Sptlc2"
"P4hb",0.00523554016192781,0.110212209800991,0.434,0.334,1,"EPO_nonresponsive","P4hb"
"Npepl1",0.0052385694478341,0.106712104956779,0.363,0.252,1,"EPO_nonresponsive","Npepl1"
"Aff4",0.00524843573680902,0.105366986107381,0.201,0.118,1,"EPO_nonresponsive","Aff4"
"Ctla2b",0.00525478511520383,0.141838144674014,0.607,0.518,1,"EPO_nonresponsive","Ctla2b"
"Larp1",0.00525784179266969,0.126971599102457,0.552,0.456,1,"EPO_nonresponsive","Larp1"
"Npc1",0.00526075774938329,0.106140867702951,0.125,0.066,1,"EPO_nonresponsive","Npc1"
"Madd",0.00529727202883194,0.154463237100016,0.512,0.426,1,"EPO_nonresponsive","Madd"
"Adgrl4",0.00531093336873097,0.156178159266913,0.631,0.548,1,"EPO_nonresponsive","Adgrl4"
"Chp1",0.00531418280758275,0.13235290843747,0.28,0.203,1,"EPO_nonresponsive","Chp1"
"Polr3c",0.00534353918798482,0.120495099659385,0.166,0.108,1,"EPO_nonresponsive","Polr3c"
"Ppib",0.00537278901305835,0.117418875377142,0.828,0.78,1,"EPO_nonresponsive","Ppib"
"Ago2",0.00538362468722763,0.117272728213851,0.349,0.249,1,"EPO_nonresponsive","Ago2"
"Acot1",0.00539362850440612,0.0937412679277777,0.115,0.049,1,"EPO_nonresponsive","Acot1"
"Bms1",0.00541182519952231,0.117638742907506,0.197,0.125,1,"EPO_nonresponsive","Bms1"
"Tap1",0.00542739934270626,0.136058741686252,0.283,0.207,1,"EPO_nonresponsive","Tap1"
"Mcl1",0.00545043787434749,0.124993016013262,0.307,0.21,1,"EPO_nonresponsive","Mcl1"
"Lrrc47",0.00547100490935459,0.112920798203919,0.194,0.118,1,"EPO_nonresponsive","Lrrc47"
"Rsrp1",0.00548704240035566,0.124733172860068,0.942,0.915,1,"EPO_nonresponsive","Rsrp1"
"Usp8",0.00549103841967388,0.129300917412531,0.26,0.18,1,"EPO_nonresponsive","Usp8"
"Cyth4",0.00549705846160311,0.145865861332964,0.159,0.098,1,"EPO_nonresponsive","Cyth4"
"Tab2",0.00549959169934961,0.122358106295451,0.311,0.213,1,"EPO_nonresponsive","Tab2"
"Pabpc1",0.00550029807302144,0.0870601134455877,0.997,0.997,1,"EPO_nonresponsive","Pabpc1"
"H2-K1",0.0055177036562362,0.129651297500593,0.976,0.974,1,"EPO_nonresponsive","H2-K1"
"Pskh1",0.00554809572241674,0.096589593055467,0.107,0.052,1,"EPO_nonresponsive","Pskh1"
"Atxn2l",0.00556296943267026,0.118880940695542,0.328,0.239,1,"EPO_nonresponsive","Atxn2l"
"Csf2rb",0.00556989061889492,0.124705423403597,0.119,0.062,1,"EPO_nonresponsive","Csf2rb"
"Rapgef1",0.00560198969699814,0.0904862811673565,0.142,0.072,1,"EPO_nonresponsive","Rapgef1"
"Ube2r2",0.00560346520867874,0.101384190045742,0.503,0.387,1,"EPO_nonresponsive","Ube2r2"
"Hcfc1",0.00560407140698271,0.125103360622008,0.306,0.22,1,"EPO_nonresponsive","Hcfc1"
"P4ha1",0.00562042950440345,0.097197232625995,0.12,0.062,1,"EPO_nonresponsive","P4ha1"
"Creld2",0.00571044613579966,0.13655203219772,0.239,0.167,1,"EPO_nonresponsive","Creld2"
"Mbp",0.00572482086783058,0.101908983680301,0.181,0.102,1,"EPO_nonresponsive","Mbp"
"Hcls1",0.00576414608776904,0.113581296190655,0.463,0.354,1,"EPO_nonresponsive","Hcls1"
"Sec14l1",0.00576593115311602,0.080489342750212,0.139,0.069,1,"EPO_nonresponsive","Sec14l1"
"Ankrd44",0.00581021826230773,0.105286987876047,0.156,0.092,1,"EPO_nonresponsive","Ankrd44"
"Fam21",0.00589888803255507,0.109162634172986,0.159,0.089,1,"EPO_nonresponsive","Fam21"
"Sirt2",0.00591228623738113,0.114005238761494,0.312,0.213,1,"EPO_nonresponsive","Sirt2"
"Slc48a1",0.00593978908452291,0.147826564788645,0.768,0.711,1,"EPO_nonresponsive","Slc48a1"
"Nsf",0.0059637206956861,0.114413755921698,0.228,0.141,1,"EPO_nonresponsive","Nsf"
"Nudcd3",0.00597702247297109,0.154267722749499,0.436,0.354,1,"EPO_nonresponsive","Nudcd3"
"Neurl3",0.00600609766999021,0.179925708764331,0.49,0.403,1,"EPO_nonresponsive","Neurl3"
"Mdga1",0.00602616078017348,0.136007082237444,0.27,0.187,1,"EPO_nonresponsive","Mdga1"
"Cdk2ap2",0.00603683635031577,0.122954327630904,0.577,0.482,1,"EPO_nonresponsive","Cdk2ap2"
"Ube2f",0.00604883739224486,0.122570733046613,0.282,0.19,1,"EPO_nonresponsive","Ube2f"
"Usp7",0.00610455747333745,0.107620427585027,0.248,0.161,1,"EPO_nonresponsive","Usp7"
"Otud7b",0.00610744948908578,0.116901886981915,0.141,0.085,1,"EPO_nonresponsive","Otud7b"
"Josd1",0.00613677984193943,0.119219384028843,0.207,0.134,1,"EPO_nonresponsive","Josd1"
"Tpm3",0.00616759877938485,0.087488849773421,0.873,0.803,1,"EPO_nonresponsive","Tpm3"
"Grb10",0.00620766509125638,0.137312219504863,0.172,0.111,1,"EPO_nonresponsive","Grb10"
"Nfe2",0.0062302046391531,0.120868936681651,0.501,0.403,1,"EPO_nonresponsive","Nfe2"
"Prr13",0.00631476338548391,0.142897539936055,0.716,0.623,1,"EPO_nonresponsive","Prr13"
"Tmem176b",0.00633347807798566,0.126448305324592,0.74,0.659,1,"EPO_nonresponsive","Tmem176b"
"Sptbn1",0.00635073492521157,0.125331609400631,0.322,0.223,1,"EPO_nonresponsive","Sptbn1"
"Selo",0.00637516945993353,0.106216831863393,0.128,0.069,1,"EPO_nonresponsive","Selo"
"Hbp1",0.0064054631368694,0.127458087202093,0.17,0.108,1,"EPO_nonresponsive","Hbp1"
"Vcp",0.00646684521842438,0.133330498623508,0.648,0.564,1,"EPO_nonresponsive","Vcp"
"Dctn1",0.00648615706260666,0.109660791081279,0.233,0.148,1,"EPO_nonresponsive","Dctn1"
"Pptc7",0.00650671312940525,0.104491474022069,0.138,0.075,1,"EPO_nonresponsive","Pptc7"
"Nap1l4",0.00654697395820832,0.107995280432632,0.533,0.43,1,"EPO_nonresponsive","Nap1l4"
"Dpf2",0.00656571865925948,0.118942496183876,0.398,0.298,1,"EPO_nonresponsive","Dpf2"
"Abcc1",0.00663961905390497,0.123100784725342,0.315,0.223,1,"EPO_nonresponsive","Abcc1"
"Osbpl1a",0.00667083857324044,0.148401656881961,0.382,0.292,1,"EPO_nonresponsive","Osbpl1a"
"Thop1",0.00668954450204646,0.0796990489112999,0.165,0.089,1,"EPO_nonresponsive","Thop1"
"Foxj3",0.00671310816174429,0.0896394199888237,0.299,0.197,1,"EPO_nonresponsive","Foxj3"
"Rasal3",0.00674541224646211,0.136252418113629,0.292,0.21,1,"EPO_nonresponsive","Rasal3"
"Abhd16a",0.00674740484378013,0.127641839976717,0.328,0.239,1,"EPO_nonresponsive","Abhd16a"
"Ugcg",0.00678284499504974,0.103999287438777,0.12,0.069,1,"EPO_nonresponsive","Ugcg"
"Tbce",0.00681907317041132,0.133236343794849,0.225,0.154,1,"EPO_nonresponsive","Tbce"
"Sash3",0.00683614697195498,0.12029555236432,0.34,0.246,1,"EPO_nonresponsive","Sash3"
"Xiap",0.00692830289065679,0.127257821551907,0.329,0.239,1,"EPO_nonresponsive","Xiap"
"Cct5",0.0069469251895598,0.0868543531228032,0.756,0.669,1,"EPO_nonresponsive","Cct5"
"Fam65a",0.00699442073144366,0.105128626347288,0.349,0.259,1,"EPO_nonresponsive","Fam65a"
"Ywhag",0.00701457715531209,0.0892777659561153,0.414,0.305,1,"EPO_nonresponsive","Ywhag"
"Tmem115",0.00709692233228071,0.11990113262847,0.171,0.111,1,"EPO_nonresponsive","Tmem115"
"Bcl7a",0.00712208547255897,0.120556503847965,0.177,0.115,1,"EPO_nonresponsive","Bcl7a"
